"Path","ItemType","Category","Target","Reason","TrackedAtFrozenTag","Bytes","SHA256","LastWriteTimeUtc"
"BUILD/flashiap.d","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","8229","D33DDF15F89463DEA40CE241789B123A4C4040B609EAD94F4F54993A42B9DA57","2026-07-13T09:27:24.6955434Z"
"BUILD/flashiap.o","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","1238264","21AB7EC445A6A27EE77F91090891C109A0CAE689C26567D5C9151970ABB9D051","2026-07-13T09:27:24.8833653Z"
"BUILD/flashwriter.crf","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","1087556","09255D711D65E7D1F0E340E913DC63CCB58F9C2A859D5A7D470B3320D9F261AE","2026-08-06T02:57:26.6396898Z"
"BUILD/flashwriter.d","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","7319","717E0D6C6345356C82AABED8476236B2ADE9EDEC72CA2939B34031AB2D1B87C7","2026-08-06T02:57:26.6407799Z"
"BUILD/flashwriter.o","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","1189816","832EDBAFA7A3DDE95DE14251269F355156AEA4FCAE3DC95E020E867388EA1482","2026-08-06T02:57:28.5090528Z"
"BUILD/foc.crf","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","1320038","1CB986E44A1CD871D2847F08B2AB9EAF90FFF3026819080582CA013D5F49B3C8","2026-08-26T02:53:02.3388109Z"
"BUILD/foc.d","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","11549","747B27901F1066B8123A56FF50EB1AEC00901C100B757C1B84085DA71BD56ECD","2026-08-26T02:53:02.3438140Z"
"BUILD/foc.o","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","1419388","331BCC28471C63F4FDEBA77CA98D5DDB13623EEBBCD527FB26B752CCD7B6BFDA","2026-08-26T02:53:02.4674832Z"
"BUILD/gpio_api.crf","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","1099751","011BD9C9AE9A6211215E1C1306704557B932FE0E91002CFA11420D9AF92368E6","2026-07-13T09:27:24.7102267Z"
"BUILD/gpio_api.d","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","8198","13B6D50307553314D465D9A38632824B79D507A7F949667557D355AE22FC2CDD","2026-07-13T09:27:24.7122259Z"
"BUILD/gpio_api.o","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","1206024","A0616EBD2F073F8DE57C195D1B50CA86AAE888CA0318BCE86592F8A50703D2B6","2026-07-13T09:27:24.8893633Z"
"BUILD/gpio_irq_api.crf","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","1099269","966B8FB7A1CC6B9B671B674BFC12B20A7738E796A95A22BF23B077D27E4B8961","2026-07-13T09:27:24.7662254Z"
"BUILD/gpio_irq_api.d","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","8583","42B672752F97361D767EFF17E78F87B8C00D6B9C5FFB96C2AC1EB16FA1402D2D","2026-07-13T09:27:24.7682299Z"
"BUILD/gpio_irq_api.o","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","1223124","CCBD4DD91CC28AC407AAA8793653B30D9628D3A77126719B4B2B81E04202A452","2026-07-13T09:27:24.8913639Z"
"BUILD/gpio_irq_device.crf","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","1080170","693084417E70BDC56CD65C965060C0C4BB1DD47233E6F1A1ADA7C2BA985F8118","2026-07-13T09:27:24.6510857Z"
"BUILD/gpio_irq_device.d","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","7860","B1ED6741256FFE3013CA050DFF3FB99151A9D9DCDDFE38ABDE0B2954531444A5","2026-07-13T09:27:24.6530937Z"
"BUILD/gpio_irq_device.o","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","1174220","981723EB4F61EE256A57EFB7986A449E3E316321D8B40FF251C28E0F8440F7D2","2026-07-13T09:27:24.8853622Z"
"BUILD/hal_init_pre.crf","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","1078326","270BEE5F013B387B24725CCD19CE195C255F116FA04BC632E7B0CE494704D0AF","2026-07-13T09:27:24.5657292Z"
"BUILD/hal_init_pre.d","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","7314","857D77878213B66DA4249E8116E6BA811673F6D30085A278CBD9951E1EE1B95D","2026-07-13T09:27:24.5697256Z"
"BUILD/hal_init_pre.o","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","1167468","9180BD70EF90CE9BE95E8E01016F66ABD62CF739B1F09C5B766241E5191F9593","2026-07-13T09:27:24.6742921Z"
"BUILD/hal_tick_16b.crf","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","1120558","CD4E2C81421DDC1BC2E2D2C4F3F5A47C7AC87DF00D19B2B1A1A30D616798974C","2026-07-13T09:27:24.8266875Z"
"BUILD/hal_tick_16b.d","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","7613","9C08082796F2DA04509307D0FEE11A46D1E5868388EC10B765C1411A21DBDADA","2026-07-13T09:27:24.8276948Z"
"BUILD/hal_tick_16b.o","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","1195136","C7EEB669E53F66AE5F544BD3B743A9DC7DA1A7B37C8F0D5A437B443A616D4C7D","2026-07-13T09:27:24.9507135Z"
"BUILD/hal_tick_32b.crf","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","1121880","A0AB1C4E1BF324A9F1C42BAAFFDB64AC13BEDA4B6BE80884BB933B36AC74C042","2026-07-13T09:27:24.7772292Z"
"BUILD/hal_tick_32b.d","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","7613","F1DF0FE0EE270E0C141F0F6475A15D2BC691486DAC9DA16DF63CEDE7D8D3B09D","2026-07-13T09:27:24.7792304Z"
"BUILD/hal_tick_32b.o","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","1203196","61118F21249FD61299A69C22496B56571340EDED12820F7796A54693E68C19F8","2026-07-13T09:27:24.8923633Z"
"BUILD/Hobbyking_Cheetah_Compact_DRV8323_Hobbyking_Cheetah_Compact_DRV8323.dep","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","1636700","76A58CFDC14FCD84A3E2E8EAD77F1E8969541BCAA88015BD36FCB125F6E1AD0F","2026-08-26T02:53:03.1247185Z"
"BUILD/Hobbyking_Cheetah_Compact_DRV8323.build_log.htm","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","2888","114D1A979FEC391CEEBC288582C624AF631D9D2CF4ED9C581019CDBAEC30708B","2026-08-26T02:53:03.1267121Z"
"BUILD/Hobbyking_Cheetah_Compact_DRV8323.htm","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","711195","FD51A12C3076B5A1937359D6EB2D792130B727DFB42D047282F61F9A4046F494","2026-07-03T07:22:59.5035652Z"
"BUILD/Hobbyking_Cheetah_Compact_DRV8323.lnp","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","5792","24125CF5B887FFC6768D93B8EE0EB665F8E30C7494AD8B9755D2A1D69C5D2FB5","2026-07-03T07:22:56.5767032Z"
"BUILD/Hobbyking_Cheetah_Compact_DRV8323.map","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","2363505","598EF648CB6891A5B2A70F717AA26A66E25DF772298E1D94BC2A0A1E6A7E1A40","2026-07-03T07:22:59.5450874Z"
"BUILD/hw_setup.crf","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","1308778","2B372FFB72BE528FF290E0BDEB2B34D6A29D803575E3993368F196A6DB1EA893","2026-07-13T09:27:20.5843065Z"
"BUILD/hw_setup.d","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","12178","69C7F63E9997C17BCC40E62493607039434B27E07D911A9ABBD83EBF25700E2E","2026-07-13T09:27:20.5893073Z"
"BUILD/hw_setup.o","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","1391652","FFD933EE470B1DDF4711A5F24996CD240AE2B3354C36D155871B33F985CE994B","2026-07-13T09:27:20.7247476Z"
"BUILD/i2c_api.crf","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","1111158","6CE65DD2778753C3B8D6402F76AD6FB7DAFB152E4D63628F42B7FD4110F34749","2026-07-13T09:27:24.7042256Z"
"BUILD/i2c_api.d","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","8256","59875E813DD589B6EDAADCBAECC5F92A79B50FFF52BFFFA8069AD79636590F7C","2026-07-13T09:27:24.7072260Z"
"BUILD/i2c_api.o","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","1266732","F35A3F1C1290EBEBF211D19588F0BE7EB6730D4F20FAA3E699B20A87E9EC9843","2026-07-13T09:27:24.8883662Z"
"BUILD/i2c.crf","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","1197188","95E7EDA3A447833CE0EE8E038317FD02798AFEB8A7802CA366D3FA2BE121F05D","2026-07-13T09:27:24.8643649Z"
"BUILD/i2c.d","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","8198","4116965C57BF13A47AD7168558401CA4ADDAA7D900590149495D262196FDD19A","2026-07-13T09:27:24.8703644Z"
"BUILD/i2c.o","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","1301988","74EE69E59A74CCC4C5AD4317D468D8B29797A7F5795F3B3AA371ED4D8049F42D","2026-07-13T09:27:24.9857125Z"
"BUILD/i2cslave.crf","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","1115473","BA64EB574305FDD49A42626544ADB2EC95E8EDF00100287F62379CCE9D40A975","2026-07-13T09:27:24.6869814Z"
"BUILD/i2cslave.d","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","8313","779166B0437E54372535530B8256262FBC46833514B344A53D0F73E6466862B0","2026-07-13T09:27:24.6901750Z"
"BUILD/i2cslave.o","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","1228404","A47CA249783B07840ED7800E0CDACC4069D002E00F6EBFD6E499BB40D6A2CCA2","2026-07-13T09:27:24.8873670Z"
"BUILD/interruptin.crf","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","1189546","7B4DF5EBBF08B78D185D299705584C67555CB69D072FD882D0304A879164B02A","2026-07-13T09:27:24.8853622Z"
"BUILD/interruptin.d","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","8734","15C1C418B777F68D3DA9886D51C6379939BEED9DADC22523BA37A3435D7198B7","2026-07-13T09:27:24.8893633Z"
"BUILD/interruptin.o","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","1266340","4161BE0C1D7A647879D5A3A62BC1DE690B569BB0F3C294A454B50DCB2622B768","2026-07-13T09:27:25.0139314Z"
"BUILD/interruptmanager.crf","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","1163418","AF6A60523F90DE7B4AF12066682C89DAE2CCB738488F033B7A93F579E369CF2C","2026-07-13T09:27:24.6764533Z"
"BUILD/interruptmanager.d","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","8388","76375B00229E79B001ECD50A12AC65D10F9E7138496441177B700190E5B18B83","2026-07-13T09:27:24.6843250Z"
"BUILD/interruptmanager.o","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","1233592","CECE67E1CD6F59D6E095E94B25A7FC62EC7C70E0AF1421B39FB81151593C7E8C","2026-07-13T09:27:24.8893633Z"
"BUILD/localfilesystem.crf","File","吸收","Migration/Baseline/Evidence/build（只保留日志、map、axf 摘要；其余重建）","Keil 生成物，不进入新工程源码；本清单记录原始文件哈希。","False","1110554","97ADB9C3FF14C79350C0D4C6F7D62DD7E11D958C2BB9346626907E108ACF53B9","2026-07-13T09:27:24.6426177Z"
